id,Latitude,Longitude,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,target
20064,35.87,-118.96,3.7794,17,6.02166065,1.108303249,888,3.205776173,0.962
20065,38,-120.4,2.6544,17,5.926553672,1.04519774,912,2.576271186,1.126
20066,38,-120.39,3.212,33,5.684073107,1.054830287,891,2.326370757,1.052
20067,37.98,-120.4,2.6696,19,5.153846154,1.11025641,910,2.333333333,1.212
20068,37.98,-120.39,2.1513,52,4.141176471,1.074509804,584,2.290196078,0.867
20069,38.01,-120.37,2.5417,30,5.086021505,1.172043011,242,2.602150538,1.232
20070,37.99,-120.35,2.4191,3,6.274193548,1.64516129,422,2.268817204,2.175
20071,37.99,-120.38,2.3571,36,5.069026549,1.067256637,1155,2.044247788,1.134
20072,37.98,-120.37,1.6021,29,4.56,1.074545455,1112,2.021818182,0.914
20073,37.97,-120.38,2.5781,47,5.170731707,1.068292683,496,2.419512195,1.048
20074,38.13,-120.26,4.0583,17,6.404255319,2,122,2.595744681,0.875
20075,38.07,-120.28,2.9083,13,9.155963303,1.880733945,618,2.834862385,1.046
20076,38.06,-120.4,2.6544,12,5.958333333,1.291666667,517,2.154166667,1.281
20077,38.04,-120.35,2.5729,16,5.241258741,1.13986014,733,2.562937063,1.188
20078,38.03,-120.39,2.6094,20,6.802631579,1.355263158,647,2.837719298,1.391
20079,38.03,-120.41,2.1289,14,4.461038961,1.006493506,859,1.859307359,1.153
20080,38.02,-120.43,3.6875,15,6.426294821,1.19123506,655,2.609561753,1.86
20081,38.02,-120.31,3.8203,11,6.11369509,1.028423773,1046,2.702842377,1.397
20082,38.04,-120.3,3.2875,6,8.00625,1.53125,422,2.6375,1.113
20083,38.03,-120.28,3.6838,13,6.329305136,1.181268882,860,2.598187311,1.457
20084,38.02,-120.27,3.1875,13,7.216165414,1.343984962,1486,2.793233083,0.998
20085,38.01,-120.29,3.0729,12,6.21443299,1.154639175,1424,2.936082474,1.051
20086,37.99,-120.3,2.517,23,5.101604278,1.024064171,984,2.631016043,1.535
20087,38,-120.33,3.5,14,6.191082803,1.050955414,822,2.617834395,1.707
20088,38.04,-120.25,2.5562,22,9.398648649,1.718468468,1086,2.445945946,1.362
20089,38.03,-120.25,2.9457,21,10.84581498,2.127753304,1175,2.588105727,1.165
20090,38.05,-120.22,2.7188,14,7.972746331,1.444444444,1129,2.36687631,1.37
20091,38.07,-120.19,0.4999,43,7.846153846,1.461538462,44,3.384615385,1.625
20092,38.03,-120.19,3.1076,17,11.42800528,2.085865258,2071,2.735799207,1.158
20093,38.12,-120.12,2.0625,37,24.66911765,4.897058824,338,2.485294118,0.889
20094,38.19,-120.03,2.125,26,37.06349206,7.185185185,416,2.201058201,1.325
20095,37.99,-120.26,3.5,12,5.751054852,1.0907173,1351,2.85021097,1.071
20096,38.01,-120.24,3.125,11,6.100502513,1.145728643,633,3.180904523,1.486
20097,37.98,-120.23,3.1523,14,6.183544304,1.164556962,917,2.901898734,0.933
20098,37.9,-120.28,2.1538,17,5.341836735,1.081632653,530,2.704081633,1.533
20099,37.96,-120.24,1.625,34,4.825966851,1.091160221,935,2.582872928,0.794
20100,37.96,-120.23,2.0057,52,5.061728395,1.0781893,609,2.50617284,0.682
20101,37.93,-120.25,3.375,13,7.25,1.117647059,196,2.882352941,1.341
20102,37.93,-120.13,1.675,5,4.44,1.04,58,2.32,1.125
20103,37.98,-120.35,3.5714,4,5.964028777,1.082733813,676,2.431654676,1.495
20104,37.97,-120.33,2.0057,17,5.100806452,1.060483871,1024,2.064516129,1.189
20105,37.97,-120.3,2.474,17,5.729681979,1.093639576,1408,2.487632509,1.201
20106,37.94,-120.29,3.05,17,5.383763838,1.095940959,753,2.778597786,1.448
20107,37.91,-120.32,4.375,16,4.909090909,0.818181818,54,2.454545455,1
20108,37.86,-120.35,2.3056,25,5.74,1.14,118,2.36,1.625
20109,37.86,-120.23,2.4615,16,5.31147541,1,135,2.213114754,1.375
20110,37.84,-120.2,3.2589,9,11.45850796,2.056160939,2811,2.356244761,1.379
20111,37.8,-120.2,3.4838,30,7.206060606,1.545454545,446,2.703030303,1.125
20112,37.85,-119.93,4.0833,18,11.53658537,2.804878049,88,2.146341463,1.375
20113,37.94,-119.57,3.4861,17,17.3,6.5,51,2.55,1.375
20114,37.96,-120.47,2.006,25,5.186335404,1.095238095,1145,2.370600414,1.03
20115,37.98,-120.42,2.5129,18,5.265060241,1.048192771,1335,2.297762478,1.159
20116,37.95,-120.42,2.4922,19,5.238721805,1.086466165,1208,2.270676692,0.987
20117,37.96,-120.39,2.1094,10,5.817767654,1.141230068,922,2.10022779,1.64
20118,37.92,-120.4,3.625,22,5.161616162,0.97979798,517,2.611111111,0.994
20119,37.95,-120.35,2.4,13,5.246882793,1.014962594,960,2.394014963,1.77
20120,37.88,-120.41,4.4231,16,6.098360656,1.155737705,311,2.549180328,0.875
20121,37.79,-120.45,3.1719,8,6.979220779,1.285714286,5087,13.21298701,1.154
20122,34.7,-119.31,3.3438,19,6.963768116,1.579710145,479,3.471014493,1.563
20123,34.62,-119.06,2.2222,10,5.942857143,1.571428571,436,6.228571429,2.625
20124,34.42,-118.75,2.4167,28,6.493506494,1.337662338,545,3.538961039,1.917
20125,34.41,-118.8,2.7,45,4.639769452,1.170028818,1148,3.308357349,1.204
20126,34.42,-118.88,6.1244,20,6.330434783,1.043478261,360,3.130434783,3.75
20127,34.4,-118.98,4.4219,34,5.850220264,1.074889868,795,3.502202643,3.381
20128,34.36,-118.93,4.6607,33,5.996621622,1.043918919,1071,3.618243243,1.879
20129,34.4,-118.93,3.7092,17,5.141287284,0.940345369,2422,3.802197802,1.905
20130,34.4,-118.92,3.3152,23,4.623655914,1.014336918,1060,3.799283154,1.98
20131,34.41,-118.92,3.0893,22,4.732049037,1.147110333,2664,4.665499124,1.734
20132,34.41,-118.9,4.2599,35,6.154166667,1.026388889,2304,3.2,2.091
20133,34.4,-118.91,3.2024,30,4.88225256,1.046075085,2065,3.523890785,1.761
20134,34.4,-118.9,1.5781,16,4.988549618,1.097328244,1163,2.219465649,1.344
20135,34.38,-119.06,3.9464,33,5.507518797,0.984962406,731,2.748120301,2.303
20136,34.37,-119.06,3.6453,32,5.278532609,1.03125,2504,3.402173913,2.017
20137,34.36,-119.05,2.8417,22,3.837209302,1.069767442,2428,5.133192389,1.625
20138,34.4,-119.05,2.6991,50,4.809338521,1.097276265,1079,4.19844358,1.813
20139,34.31,-119.1,2.6786,21,5.008264463,1.088842975,1379,2.849173554,1.84
20140,34.34,-119.04,5.3582,35,4.8125,0.9375,334,3.479166667,2.813
20141,34.36,-119.06,2.7951,52,4.634868421,1.180921053,981,3.226973684,1.993
20142,34.36,-119.06,1.8618,52,4.157718121,1.073825503,934,3.134228188,1.833
20143,34.35,-119.06,2.0682,34,3.844690967,1.023771791,2116,3.35340729,1.583
20144,34.35,-119.05,2.2443,39,3.044871795,0.961538462,1366,4.378205128,1.466
20145,34.35,-119.09,4.0122,20,5.437284235,1.013808976,2823,3.248561565,2.148
20146,34.35,-119.08,3.2757,24,4.708226221,1.064267352,2718,3.493573265,1.86
20147,34.34,-119.08,2.7593,23,4.391117479,1.035816619,2042,2.925501433,1.948
20148,34.33,-119.11,3.5541,14,6,1.146050671,1825,2.719821162,1.918
20149,34.38,-119.12,4.075,28,5.815831987,1.034733441,3793,3.063812601,2.379
20150,34.36,-119.06,2.4185,48,4.168571429,0.925714286,902,2.577142857,1.899
20151,34.44,-119.23,2.4777,34,5.092503987,1.059011164,1434,2.28708134,2.603
20152,34.46,-119.26,4.0074,30,5.823439878,1.051750381,1656,2.520547945,4.347
20153,34.46,-119.23,3.2026,34,5.481393975,1.042528057,4514,2.666272888,2.276
20154,34.46,-119.19,6.6257,39,5.541778976,1.026954178,939,2.530997305,4.276
20155,34.42,-119.23,5.75,16,6.3,1.17,343,3.43,3.25
20156,34.45,-119.27,5,15,6.557312253,1.083003953,679,2.683794466,3.579
20157,34.44,-119.15,5.308,33,5.712250712,1.116809117,1043,2.971509972,2.979
20158,34.49,-119.14,7.75,17,8.230769231,1.128205128,92,2.358974359,3.75
20159,34.41,-119.31,4.1319,22,5.949886105,1.125284738,1361,3.10022779,2.45
20160,34.38,-119.31,2.4375,23,4.947368421,1.210526316,130,2.280701754,2.25
20161,34.37,-119.29,2.5441,41,5.333333333,1.178030303,793,3.003787879,1.612
20162,34.39,-119.34,2.4659,27,6.311320755,1.235849057,314,2.962264151,2.313
20163,34.44,-119.31,12.632,5,7.462962963,0.888888889,208,3.851851852,5.00001
20164,34.45,-119.28,2.4595,36,4.34369287,0.989031079,1505,2.751371115,1.976
20165,34.45,-119.29,2.6893,26,5.355263158,1.005639098,1383,2.59962406,2.308
20166,34.44,-119.29,3.2279,34,5.19133574,1.056558363,2361,2.841155235,2.431
20167,34.44,-119.27,2.7019,22,5.5109375,1.1109375,1483,2.3171875,2.347
20168,34.42,-119.28,4.8105,23,6.17769131,1.073929961,2198,2.850843061,3.13
20169,34.42,-119.3,3.5822,18,5.449317739,1.015594542,2860,2.787524366,2.199
20170,34.4,-119.29,4.2656,22,6.69707401,1.13080895,1727,2.972461274,2.414
20171,34.39,-119.3,4.69,35,5.227504244,0.983022071,1807,3.067911715,1.993
20172,34.29,-119.17,3.2917,28,4.512345679,0.956790123,285,1.759259259,2.25
20173,34.29,-119.17,5.2953,18,5.782352941,1.064705882,1896,2.788235294,2.794
20174,34.31,-119.17,5.2681,21,5.755555556,0.844444444,142,3.155555556,5.00001
20175,34.3,-119.15,2.98,21,4.900990099,0.994059406,1269,2.512871287,2.592
20176,34.28,-119.19,4.8583,28,5.983333333,0.97037037,1665,3.083333333,2.242
20177,34.28,-119.18,5.6885,17,6.909923664,1.094656489,2088,3.18778626,2.682
20178,34.3,-119.19,6.311,25,6.657575758,0.96969697,934,2.83030303,2.832
20179,34.34,-119.22,2.9821,29,4.827160494,1.037037037,1815,2.800925926,1.757
20180,34.32,-119.39,4.8472,19,7.309255079,1.41986456,1195,2.69751693,5.00001
20181,34.35,-119.32,2.475,16,3.466666667,1.066666667,51,3.4,2.25
20182,34.29,-119.14,3.1618,17,5.166979362,1.082551595,1349,2.530956848,1.542
20183,34.28,-119.16,4,30,3.6875,0.875,400,3.571428571,2.192
20184,34.28,-119.16,4.763,11,5.184824903,1.027237354,2801,2.724708171,2.327
20185,34.27,-119.16,5.9181,24,5.7,1.034375,1049,3.278125,2.211
20186,34.28,-119.14,2.25,31,3.558558559,1.085585586,1095,4.932432432,0.75
20187,34.27,-119.18,5.215,6,6.337912088,1.06043956,910,2.5,2.795
20188,34.27,-119.17,6.0661,24,6.329787234,0.981762918,2194,3.334346505,2.348
20189,34.27,-119.17,4.0905,18,5.401213756,1.037761295,3982,2.685097775,2.365
20190,34.26,-119.17,6.1885,10,6.631578947,0.98185118,1638,2.97277677,2.673
20191,34.27,-119.22,3.2158,11,4.781059063,0.972505092,2065,2.102851324,2.236
20192,34.26,-119.21,2.375,31,2.545454545,1,326,3.704545455,0.55
20193,34.26,-119.21,4.2448,10,4.82388974,1.196018377,1582,2.422664625,1.573
20194,34.26,-119.22,3.4018,16,4.619217082,1.112099644,1403,2.496441281,1.452
20195,34.27,-119.2,3.445,8,4.784123911,1.13552759,3012,2.915779284,2.034
20196,34.26,-119.21,3.3452,23,5.573359073,1.042471042,1508,2.911196911,2.176
20197,34.26,-119.2,4.1845,13,4.957166392,0.968698517,1439,2.370675453,1.995
20198,34.26,-119.19,5.1752,16,6.045783133,1.027710843,2524,3.040963855,2.18
20199,34.26,-119.18,5.5275,22,6.429752066,0.988980716,1298,3.575757576,2.289
20200,34.25,-119.19,4.1667,12,6.628571429,1.057142857,79,2.257142857,2.146
20201,34.26,-119.21,4.9079,26,6.153452685,1.051150895,1313,3.358056266,2.341
20202,34.26,-119.2,5.4087,25,5.843501326,0.973474801,1194,3.167108753,2.232
20203,34.25,-119.2,3.8162,18,5.2247557,1.04723127,1973,3.213355049,2.35
20204,34.25,-119.2,3.8889,25,4.534883721,1.372093023,140,3.255813953,1.875
20205,34.28,-119.2,3.4006,22,4.733466934,1.204408818,1127,2.258517034,2.194
20206,34.27,-119.22,5.0679,30,6.188498403,0.942492013,695,2.220447284,2.343
20207,34.27,-119.23,4.2381,22,5.777777778,1.004901961,1650,2.696078431,2.293
20208,34.31,-119.21,6.729,22,7.488095238,1.029761905,2855,2.83234127,4.093
20209,34.28,-119.21,5.7601,27,7.044444444,0.99047619,937,2.974603175,2.811
20210,34.3,-119.23,6.9483,18,7.167364017,1.020920502,690,2.887029289,4.043
20211,34.28,-119.23,5.5048,24,7.018121911,1.138385502,1581,2.60461285,3.036
20212,34.28,-119.22,5.533,24,6.682779456,1.003021148,899,2.716012085,2.997
20213,34.28,-119.22,4.7333,33,6.796143251,1.038567493,1052,2.898071625,2.575
20214,34.28,-119.25,3.5819,36,4.826498423,1.075709779,703,2.217665615,2.319
20215,34.28,-119.26,3.0799,41,5.216266174,1.042513863,1288,2.38077634,2.541
20216,34.3,-119.25,4.8824,34,5.857142857,1.083743842,445,2.192118227,3.964
20217,34.28,-119.25,5.2261,36,6.065217391,1.013586957,951,2.58423913,3.032
20218,34.28,-119.24,4.4038,41,5.079365079,0.952380952,608,2.412698413,2.291
20219,34.28,-119.26,4.8977,41,5.957792208,1.00974026,683,2.217532468,3.582
20220,34.28,-119.27,4.125,52,5.639798489,1.057934509,941,2.370277078,3.49
20221,34.29,-119.27,5.3254,32,5.786259542,1.03307888,982,2.498727735,3.852
20222,34.29,-119.29,3.5294,33,4.310961969,1.098434004,1835,2.052572707,3.239
20223,34.3,-119.29,3.5385,24,4.705483672,1.050523722,4647,2.863216266,1.868
20224,34.29,-119.3,2.6333,41,3.724226804,1.056701031,1052,2.711340206,1.708
20225,34.29,-119.3,2.3669,50,3.994891443,1.053639847,2535,3.237547893,1.653
20226,34.29,-119.3,1.9286,26,4.212643678,1.071264368,2775,3.189655172,1.605
20227,34.31,-119.29,3.9063,25,5.079069767,0.88372093,702,3.265116279,1.927
20228,34.28,-119.29,2.3147,38,3.221322537,1.009446694,1537,2.074224022,1.925
20229,34.27,-119.3,1.6007,17,3.609929078,1.189125296,688,1.626477541,1.875
20230,34.26,-119.29,3.6007,32,5.491666667,1.273333333,1344,2.24,3.955
20231,34.26,-119.27,4.1898,23,5.513097072,1.160246533,1455,2.241910632,3.591
20232,34.23,-119.29,2.9018,22,4.75334608,1.162523901,709,1.355640535,2.75
20233,34.24,-119.29,6.194,27,6.813218391,1.113505747,1682,2.416666667,5.00001
20234,34.27,-119.27,4.09,44,4.71942446,1.003597122,668,2.402877698,2.038
20235,34.28,-119.27,3.1757,50,4.5,1.084210526,915,2.407894737,2.063
20236,34.27,-119.27,2.375,52,4.289719626,1.046728972,276,2.579439252,1.984
20237,34.27,-119.27,3.5893,52,4.707462687,1.023880597,836,2.495522388,2.066
20238,34.27,-119.28,4.6667,43,4.741176471,0.905882353,156,1.835294118,3.846
20239,34.27,-119.28,3.0089,44,4.738255034,1.181208054,399,2.677852349,1.667
20240,34.27,-119.25,3.5,46,4.748251748,1.111888112,382,2.671328671,2.212
20241,34.27,-119.24,3.2792,32,4.657894737,1.016018307,1900,2.173913043,2.205
20242,34.27,-119.23,3.8125,29,4.638537271,1.130801688,1509,2.122362869,2.445
20243,34.26,-119.25,2.67,30,3.930666667,1.102666667,1635,2.18,2.149
20244,34.27,-119.25,4.7727,35,6,0.964454976,1338,3.170616114,2.19
20245,34.27,-119.26,3.7337,36,4.798053528,0.929440389,1029,2.503649635,2.09
20246,34.27,-119.26,3.6413,40,4.604735883,1.041894353,1318,2.400728597,2.127
20247,34.27,-119.26,4.0069,42,4.5,1,394,1.931372549,2.143
20248,34.25,-119.23,8,28,2.888888889,0.333333333,29,3.222222222,2.75
20249,34.21,-119.25,5.6756,12,6.752998667,1.074189249,7132,3.168369614,3.018
20250,34.24,-119.18,3.2847,17,3.38172043,1.188172043,514,2.76344086,1.125
20251,34.23,-119.18,3.375,16,4.576961271,1.211519364,2147,2.132075472,2.188
20252,34.22,-119.19,3.125,26,4.096774194,0.949677419,2460,3.174193548,2.199
20253,34.23,-119.19,4.5,17,5.262516915,1.01217862,2415,3.267929635,2.343
20254,34.22,-119.18,3.9063,15,4.743062693,1.035971223,2549,2.619732785,1.987
20255,34.22,-119.17,4.1949,29,5.301265823,1.032911392,2783,3.52278481,1.971
20256,34.21,-119.17,3.1103,33,3.819852941,0.941176471,1432,5.264705882,1.435
20257,34.2,-119.16,1.9704,35,3.504012841,1.020866774,3504,5.624398074,1.603
20258,34.2,-119.17,3.015,36,4.088709677,1.054435484,2751,5.546370968,1.493
20259,34.2,-119.17,2.3077,40,3.103151862,0.914040115,1843,5.280802292,1.069
20260,34.21,-119.18,3.8625,30,4.786026201,1.008733624,741,3.23580786,2.347
20261,34.21,-119.18,4.3897,29,6.27173913,1.055900621,1677,2.604037267,2.576
20262,34.21,-119.19,4.2227,28,4.89953271,0.947429907,2556,2.985981308,2.354
20263,34.21,-119.19,2.9185,27,4.408878505,1.137850467,1339,3.128504673,2.245
20264,34.2,-119.19,2.1542,36,3.859701493,0.931343284,1128,3.367164179,2.539
20265,34.21,-119.19,3.8239,34,5.242703533,1.064516129,2223,3.414746544,2.082
20266,34.21,-119.18,3.087,46,4.396588486,1.031982942,1522,3.245202559,2.139
20267,34.2,-119.19,3.3409,18,4.646983312,1.093709884,3171,4.070603338,2.205
20268,34.19,-119.18,1.6953,19,3.140419948,0.956692913,1938,2.543307087,1.674
20269,34.2,-119.18,2.6964,21,4.660377358,1.198113208,489,4.613207547,1.708
20270,34.19,-119.18,1.5625,5,2.577181208,0.879194631,410,2.751677852,0.875
20271,34.17,-119.27,4.3693,15,7.194321767,1.344479495,3327,2.099053628,4.233
20272,34.19,-119.23,6.4522,16,7.941529235,1.214392804,1489,2.232383808,5.00001
20273,34.17,-119.23,3.6875,18,5.1,1.231404959,2164,1.788429752,5.00001
20274,34.15,-119.23,3.748,18,6.213,1.188,2679,2.679,3.804
20275,34.19,-119.21,4.7443,15,5.625185185,1.025185185,2216,3.282962963,2.295
20276,34.19,-119.21,5.035,15,5.647887324,0.994969819,2754,2.770623742,2.429
20277,34.18,-119.22,4.4292,17,4.950965825,1.132243685,1797,2.67013373,2.312
20278,34.19,-119.2,5.0016,19,5.531431898,1.029685681,6370,3.707799767,2.185
20279,34.18,-119.2,4.2212,27,4.662162162,1.031531532,782,3.522522523,1.854
20280,34.19,-119.19,3.2212,35,4.786372007,1.016574586,2726,5.020257827,1.805
20281,34.18,-119.19,4.6186,32,5.031390135,1.011958146,2857,4.270553064,1.811
20282,34.19,-119.18,2.8561,36,4.259189444,1.018850141,4818,4.540999057,1.791
20283,34.18,-119.18,3.2196,31,4.293159609,1.039087948,2695,4.389250814,1.758
20284,34.18,-119.17,2.9118,38,4.376358696,1.063858696,2792,3.793478261,1.724
20285,34.17,-119.17,4.2137,34,4.917710197,0.964221825,2330,4.168157424,1.856
20286,34.17,-119.17,3.5867,32,5.087662338,0.987012987,1482,4.811688312,1.821
20287,34.17,-119.17,2.6667,42,4.162241888,0.884955752,1295,3.820058997,1.649
20288,34.17,-119.17,4.0074,25,5.181818182,1.042207792,1378,4.474025974,1.88
20289,34.17,-119.17,3.6597,21,5.962121212,1.171717172,1146,2.893939394,1.951
20290,34.17,-119.19,3.2314,31,4.622222222,1.071604938,1511,3.730864198,1.868
20291,34.17,-119.19,4.2583,35,6.039548023,1.083333333,3295,4.653954802,1.873
20292,34.17,-119.18,3.9331,32,4.944099379,0.966873706,1746,3.614906832,1.876
20293,34.16,-119.18,3.6546,30,5.250639386,0.941176471,1496,3.826086957,1.862
20294,34.17,-119.19,4.4567,27,5.62628866,0.93814433,1458,3.757731959,1.911
20295,34.16,-119.19,3.9722,34,6.027713626,1.076212471,1543,3.563510393,1.89
20296,34.16,-119.19,4.4187,35,5.348336595,0.998043053,1814,3.549902153,1.834
20297,34.15,-119.22,2.725,32,5.992395437,1.133079848,3490,6.634980989,4.5
20298,34.18,-119.2,2.9832,22,4.718978102,1.019708029,2694,1.966423358,1.656
20299,34.18,-119.21,3.9718,13,5.035478548,1.088283828,2986,2.46369637,2.152
20300,34.15,-119.19,3.1989,31,4.376310273,1.052410901,3310,3.469601677,1.854
20301,34.15,-119.2,1.4773,27,3.208655332,1.052550232,1904,2.942812983,1.608
20302,34.12,-119.21,4.3427,15,6.969843185,1.550060314,1722,2.077201448,3.058
20303,34.16,-119.18,5.2783,12,4.466019417,0.980582524,405,3.932038835,1.674
20304,34.16,-119.18,3.9643,27,4.425120773,1.002415459,1480,3.574879227,1.86
20305,34.15,-119.18,2.4167,22,3.618361153,1.036418816,5534,4.198786039,1.92
20306,34.16,-119.17,4.5828,17,5.361788618,1.036585366,4066,4.132113821,2.054
20307,34.15,-119.17,2.6098,18,3.70605613,1.016248154,3129,4.621861152,1.461
20308,34.19,-119.13,4.0222,16,4.767910448,0.992537313,6242,4.658208955,2.068
20309,34.17,-119.15,4.8125,22,4.811940299,0.997014925,1431,4.271641791,1.944
20310,34.17,-119.14,2.726,16,4.462184874,0.988795518,836,2.341736695,0.675
20311,34.17,-119.11,2.0368,37,5.662650602,1.265060241,522,6.289156627,2.438
20312,34.19,-119.17,1.6964,28,3.304347826,1.162471396,2145,4.908466819,1.75
20313,34.15,-119.14,4.43,25,5.344660194,0.946601942,1415,3.434466019,2.077
20314,34.15,-119.16,3.9485,23,5.218241042,1.048859935,2295,3.737785016,1.966
20315,34.12,-119.16,3.6167,17,3.154929577,0.985915493,147,2.070422535,2.8
20316,34.17,-119.16,4.1279,17,5.001253133,1.004385965,6437,4.03320802,2.239
20317,34.17,-119.15,1.6038,23,4.505030181,1.080482897,784,1.577464789,1.943
20318,34.2,-119.15,3.0972,25,3.853467562,1.004474273,5558,6.217002237,1.693
20319,34.25,-119.17,3.65,15,4.679577465,0.992957746,1001,3.524647887,1.893
20320,34.25,-119.15,4.0878,36,5.051798561,0.955395683,2965,4.26618705,1.868
20321,34.23,-119.16,2.7556,26,4.701208981,1.116580311,3700,3.195164076,2.132
20322,34.23,-119.14,2.5714,8,3.0375,0.9375,102,1.275,5.00001
20323,34.23,-119.12,2.4643,35,3.892514395,1.063339731,2252,4.322456814,1.82
20324,34.25,-119.12,3.5625,31,4.386904762,0.869047619,1436,8.547619048,1.941
20325,34.28,-119.04,4.5833,21,7.278431373,1.082352941,863,3.384313725,5.00001
20326,34.3,-118.96,6.907,16,6.644539615,1.032119914,1567,3.355460385,5.00001
20327,34.24,-119.06,7.6775,21,7.526315789,0.995951417,2982,3.018218623,3.912
20328,34.24,-119.09,5.3806,17,7.69706104,1.19743783,3409,2.568952524,4.521
20329,34.26,-119.02,3.7974,40,6.016064257,1.172690763,707,2.83935743,2.287
20330,34.25,-119.03,6.196,25,6.741935484,1.012096774,1483,2.989919355,3.406
20331,34.24,-119.04,5.9316,20,6.560606061,1.003367003,4169,3.509259259,3.119
20332,34.24,-119.05,5.4298,24,6.174964438,0.918918919,1929,2.743954481,2.796
20333,34.23,-118.99,6.6246,9,6.611457036,1.006849315,4830,3.00747198,2.842
20334,34.23,-119.01,4.693,11,5.873096447,1.050761421,2760,2.802030457,2.322
20335,34.24,-118.94,8.9063,5,8.944642857,1.100892857,4253,3.797321429,5.00001
